Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
68e257dc0638cfa42ed07833,5cb67a7ab73e8a001507fae5,APPROVED,Not Applicable,2025-10-05T11:35:02.484000Z,2025-10-05T11:36:20.151000Z,2025-10-05T11:36:23.588000Z,2025-10-05T11:36:20.823014Z,78.0,C4H367G4,11933,55,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e258033e2e2f6167f2c014,67a907c899ce4e24771f2181,APPROVED,Not Applicable,2025-10-05T11:35:31.433000Z,2025-10-05T11:46:05.225000Z,2025-10-05T11:46:06.122000Z,2025-10-05T11:46:07.460312Z,634.0,C4H367G4,821,71,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2581386a8e5664a1bed43,65d0b965045891ca868a35a2,APPROVED,Not Applicable,2025-10-05T11:36:08.653000Z,2025-10-05T11:37:12.162000Z,2025-10-05T11:37:14.736000Z,2025-10-05T11:37:13.656229Z,64.0,C4H367G4,3237,44,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2581dbe3e861c456e3037,66ef212cf79668f34be612d8,APPROVED,Not Applicable,2025-10-05T11:36:01.728000Z,2025-10-05T11:37:05.309000Z,2025-10-05T11:37:06.308000Z,2025-10-05T11:37:11.889366Z,64.0,C4H367G4,1981,33,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2582968a8b2908a0d3d14,62c79dafb9222348d5e5a90c,APPROVED,Not Applicable,2025-10-05T11:36:12.588000Z,2025-10-05T11:36:48.205000Z,2025-10-05T11:36:50.665000Z,2025-10-05T11:36:48.965927Z,36.0,C4H367G4,10159,34,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e258315f6cfab3cd4c4583,5dc807ff27a267592c6129f5,APPROVED,Not Applicable,2025-10-05T11:36:22.646000Z,2025-10-05T11:37:21.181000Z,2025-10-05T11:37:22.204000Z,2025-10-05T11:37:23.307571Z,59.0,C4H367G4,3415,50,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2583ba55c0aa3f3367049,667af145fa8225b6be0e79b8,APPROVED,Not Applicable,2025-10-05T11:36:27.955000Z,2025-10-05T11:37:52.437000Z,2025-10-05T11:37:56.511000Z,2025-10-05T11:37:53.209107Z,85.0,C4H367G4,1795,62,Male,White,Canada,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e258490096fe8e5bdb3a09,66687940b6066d0b32735285,APPROVED,Not Applicable,2025-10-05T11:36:46.408000Z,2025-10-05T11:38:10.397000Z,2025-10-05T11:38:12.808000Z,2025-10-05T11:38:11.877042Z,84.0,C4H367G4,1339,33,Male,White,United States,United States,United States,English,No,Full-Time
68e2584a2a5a1fc85a76bd0e,66ae09b41fe460731834c749,APPROVED,Not Applicable,2025-10-05T11:36:47.846000Z,2025-10-05T11:38:13.101000Z,2025-10-05T11:38:14.828000Z,2025-10-05T11:38:13.883730Z,86.0,C4H367G4,1264,59,Female,White,United States,United States,United States,English,No,Other
68e2584a56d67532ded9ca50,57c725d89a5f4f0001f661bd,APPROVED,Not Applicable,2025-10-05T11:36:48.623000Z,2025-10-05T11:38:58.094000Z,2025-10-05T11:38:59.147000Z,2025-10-05T11:39:00.345529Z,130.0,C4H367G4,7623,51,Male,White,United States,United States,United States,English,No,Full-Time
68e2584d3a4e267b5ea54cf5,60c2d24ec38313ef7ac18471,APPROVED,Not Applicable,2025-10-05T11:36:50.847000Z,2025-10-05T11:38:00.919000Z,2025-10-05T11:38:04.516000Z,2025-10-05T11:38:02.357369Z,71.0,C4H367G4,4793,52,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68e2586374c741a103be7e5e,5c7075f618126000010d4c97,APPROVED,Not Applicable,2025-10-05T11:37:15.798000Z,2025-10-05T11:44:33.163000Z,2025-10-05T11:44:36.433000Z,2025-10-05T11:44:37.677896Z,438.0,C4H367G4,1592,44,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
68e25869c0a0b36a27db677d,66d7a63854decf633f48f674,APPROVED,Not Applicable,2025-10-05T11:37:26.294000Z,2025-10-05T11:39:33.347000Z,2025-10-05T11:39:36.085000Z,2025-10-05T11:39:34.218729Z,128.0,C4H367G4,4062,38,Female,White,United States,United States,United States,English,No,Full-Time
68e258718ec7c70539af8080,5a8d1e105292b800012342c9,APPROVED,Not Applicable,2025-10-05T11:37:27.887000Z,2025-10-05T11:38:52.011000Z,2025-10-05T11:38:55.705000Z,2025-10-05T11:38:53.921497Z,85.0,C4H367G4,10408,49,Female,White,United States,United States,United States,English,No,Part-Time
68e25886874a1c7042a5c9d0,674cca92742faa4642a6e9c7,APPROVED,Not Applicable,2025-10-05T11:37:54.151000Z,2025-10-05T11:39:47.626000Z,2025-10-05T11:39:49.877000Z,2025-10-05T11:39:48.478926Z,114.0,C4H367G4,526,54,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
68e25887008bf952145668de,5f4f9bc1f7598f06b2dc816f,APPROVED,Not Applicable,2025-10-05T11:37:49.228000Z,2025-10-05T11:39:11.491000Z,2025-10-05T11:39:12.524000Z,2025-10-05T11:39:12.359341Z,83.0,C4H367G4,8739,72,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e2589481b43639732b6401,5ad6b454a9ea0500019a087a,APPROVED,Not Applicable,2025-10-05T11:39:06.185000Z,2025-10-05T11:40:19.393000Z,2025-10-05T11:40:21.772000Z,2025-10-05T11:40:21.101591Z,74.0,C4H367G4,11126,47,Male,White,United States,United States,United States,English,No,Full-Time
68e2589da0ce77d41b0a726b,66300ffbe8b4fb98a38b63fa,APPROVED,Not Applicable,2025-10-05T11:38:18.273000Z,2025-10-05T11:39:34.950000Z,2025-10-05T11:39:40.860000Z,2025-10-05T11:39:35.672711Z,77.0,C4H367G4,1795,46,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e258a26315f448ff998241,66e8e576357d882730f188cd,APPROVED,Not Applicable,2025-10-05T11:38:16.281000Z,2025-10-05T11:41:41.876000Z,2025-10-05T11:41:42.770000Z,2025-10-05T11:41:43.271289Z,206.0,C4H367G4,1478,49,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68e258ae08dfd00acf0862c4,5ba849b3a2a1ae0001f08d2d,APPROVED,Not Applicable,2025-10-05T11:38:26.105000Z,2025-10-05T11:39:22.269000Z,2025-10-05T11:39:24.676000Z,2025-10-05T11:39:23.039602Z,57.0,C4H367G4,7401,24,Male,White,United States,United States,United States,English,No,Full-Time
68e258bc1b98205c99c7a905,67cf0c70aa43b13b6168ecbf,APPROVED,Not Applicable,2025-10-05T11:38:47.121000Z,2025-10-05T11:41:19.921000Z,2025-10-05T11:41:20.830000Z,2025-10-05T11:41:24.634755Z,153.0,C4H367G4,2643,33,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e258c5a1a94a6268d059bc,66d4bd9cfd101c61cccd72fa,APPROVED,Not Applicable,2025-10-05T11:38:50.063000Z,2025-10-05T11:40:01.259000Z,2025-10-05T11:40:04.368000Z,2025-10-05T11:40:03.311358Z,72.0,C4H367G4,698,32,Female,White,United States,United States,United States,English,Yes,Full-Time
68e258d0780500c4b54a48cb,656a1cf88a3cf09f538c6f25,APPROVED,Not Applicable,2025-10-05T11:39:01.147000Z,2025-10-05T11:40:42.776000Z,2025-10-05T11:40:44.577000Z,2025-10-05T11:40:43.510193Z,102.0,C4H367G4,5030,57,Male,White,United States,United States,United States,English,No,Full-Time
68e258d5b042d6def0b3904d,60fab1b96bd45f60d1b053dc,APPROVED,Not Applicable,2025-10-05T11:39:10.656000Z,2025-10-05T11:40:12.536000Z,2025-10-05T11:40:15.354000Z,2025-10-05T11:40:13.267024Z,62.0,C4H367G4,8024,63,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e258e0840d27379f1f1737,5bebd4111296920001d55c5a,APPROVED,Not Applicable,2025-10-05T11:39:29.049000Z,2025-10-05T11:41:17.656000Z,2025-10-05T11:41:18.646000Z,2025-10-05T11:41:26.392345Z,109.0,C4H367G4,9976,41,Female,White,United States,United States,United States,English,No,Full-Time
68e258e4ab3ab677b744f0f3,67df2438f087a74ea30f779b,APPROVED,Not Applicable,2025-10-05T11:39:22.961000Z,2025-10-05T11:41:08.140000Z,2025-10-05T11:41:08.971000Z,2025-10-05T11:41:12.260091Z,106.0,C4H367G4,3400,34,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e258e9b18d3b1359284628,67eafb930e75699288e09213,APPROVED,Not Applicable,2025-10-05T11:39:32.373000Z,2025-10-05T11:43:56.980000Z,2025-10-05T11:43:57.862000Z,2025-10-05T11:43:58.914036Z,265.0,C4H367G4,1095,65,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e258fdfb28bc417c86cecc,66f63aeba07bb69cb2f44c32,APPROVED,Not Applicable,2025-10-05T11:39:51.045000Z,2025-10-05T11:42:17.611000Z,2025-10-05T11:42:18.484000Z,2025-10-05T11:42:18.609822Z,147.0,C4H367G4,3747,33,Male,White,United States,United States,United States,English,No,Full-Time
68e259013c40e8edead3d0f1,66587c4637981e408edaf59a,APPROVED,Not Applicable,2025-10-05T11:39:57.168000Z,2025-10-05T11:40:45.678000Z,2025-10-05T11:40:47.408000Z,2025-10-05T11:40:46.403444Z,49.0,C4H367G4,2781,34,Female,White,United States,United States,United States,English,No,Full-Time
68e259040d5b56ac99351060,672e27b3a0c448dc9387c7c9,APPROVED,Not Applicable,2025-10-05T11:40:15.757000Z,2025-10-05T11:41:53.590000Z,2025-10-05T11:41:55.297000Z,2025-10-05T11:41:55.059344Z,98.0,C4H367G4,1577,29,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68e259074cc4ffd07b9f8f2b,663a7dc83986ee24fb6ec0e6,APPROVED,Not Applicable,2025-10-05T11:39:56.476000Z,2025-10-05T11:41:00.552000Z,2025-10-05T11:41:03.795000Z,2025-10-05T11:41:01.373430Z,65.0,C4H367G4,5862,40,Male,Mixed,United States,United States,United States,English,No,Full-Time
68e25917569f4cd56288705c,6753423702f6ca2774a506bf,APPROVED,Not Applicable,2025-10-05T11:40:11.776000Z,2025-10-05T11:41:15.267000Z,2025-10-05T11:41:16.259000Z,2025-10-05T11:41:22.714235Z,64.0,C4H367G4,615,19,Female,White,United States,United States,United States,English,Yes,Other
68e25917f53affdfde14e5c4,5cd8a78e0f0de600018e782f,APPROVED,Not Applicable,2025-10-05T11:40:29.585000Z,2025-10-05T11:41:26.758000Z,2025-10-05T11:41:37.780000Z,2025-10-05T11:41:28.657629Z,58.0,C4H367G4,5285,34,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25918171be325b21b65ae,60f4a96fa040aaa9bac2fb0b,APPROVED,Not Applicable,2025-10-05T11:40:13.523000Z,2025-10-05T11:41:23.560000Z,2025-10-05T11:41:29.430000Z,2025-10-05T11:41:24.327557Z,71.0,C4H367G4,4802,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2591f7a13cbde19c3c697,662954f2cb1bde784c9a4ad4,APPROVED,Not Applicable,2025-10-05T11:40:44.555000Z,2025-10-05T11:41:39.380000Z,2025-10-05T11:41:40.436000Z,2025-10-05T11:41:40.738641Z,55.0,C4H367G4,3673,49,Male,White,United States,United States,United States,English,No,Part-Time
68e25921113193d8b9dfc7d9,678d789825b7bb6a61559cd4,APPROVED,Not Applicable,2025-10-05T11:40:45.513000Z,2025-10-05T11:45:53.678000Z,2025-10-05T11:45:54.555000Z,2025-10-05T11:46:01.328601Z,309.0,C4H367G4,1100,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
68e2592818f5111a55ce2db3,67eed90ad37d56b29145e601,APPROVED,Not Applicable,2025-10-05T11:43:20.068000Z,2025-10-05T11:48:42.281000Z,2025-10-05T11:48:43.293000Z,2025-10-05T11:48:43.141520Z,323.0,C4H367G4,1326,61,Male,White,United States,United States,United States,English,No,Full-Time
68e2592ca76e41e901e8b33a,62b0d928b1eb191d733f9ebd,APPROVED,Not Applicable,2025-10-05T11:40:33.405000Z,2025-10-05T11:41:59.471000Z,2025-10-05T11:42:05.485000Z,2025-10-05T11:42:00.321759Z,87.0,C4H367G4,2633,38,Male,White,United States,United States,United States,English,No,Full-Time
68e259352594579af2ae1eff,652e8ba76fd669377040d788,APPROVED,Not Applicable,2025-10-05T11:40:43.373000Z,2025-10-05T11:41:59.091000Z,2025-10-05T11:42:04.931000Z,2025-10-05T11:42:03.476372Z,76.0,C4H367G4,1714,70,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e259371599faf1ab5af829,65ee154afdaf7eac7d0144c0,APPROVED,Not Applicable,2025-10-05T11:40:43.940000Z,2025-10-05T11:41:31.389000Z,2025-10-05T11:41:34.329000Z,2025-10-05T11:41:33.615201Z,48.0,C4H367G4,2896,41,Female,White,United States,United States,United States,English,No,Full-Time
68e25937373aa3e6992a1dd5,6480bdf6d433e2e158870605,APPROVED,Not Applicable,2025-10-05T11:40:44.831000Z,2025-10-05T11:43:04.607000Z,2025-10-05T11:43:06.496000Z,2025-10-05T11:43:11.366856Z,140.0,C4H367G4,7742,62,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2593979ca92c903619b5f,6638ff514fcd85556d32ba6b,APPROVED,Not Applicable,2025-10-05T11:40:45.058000Z,2025-10-05T11:41:50.126000Z,2025-10-05T11:41:51.003000Z,2025-10-05T11:41:54.339531Z,66.0,C4H367G4,1363,36,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2593f780500c4b54a48cf,67e8aa454848956e5e32c19d,APPROVED,Not Applicable,2025-10-05T11:40:51.496000Z,2025-10-05T11:41:58.954000Z,2025-10-05T11:42:00.638000Z,2025-10-05T11:42:03.971441Z,68.0,C4H367G4,3866,51,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e259403a4e267b5ea54cfd,67e73cc7cf25bb683f36f62c,APPROVED,Not Applicable,2025-10-05T11:40:56.909000Z,2025-10-05T11:43:04.592000Z,2025-10-05T11:43:12.677000Z,2025-10-05T11:43:06.608387Z,128.0,C4H367G4,2261,20,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
68e25941a0ec5e5b5be4bd78,5ed57bda0af83d0fc18bbff7,APPROVED,Not Applicable,2025-10-05T11:41:05.624000Z,2025-10-05T11:43:48.353000Z,2025-10-05T11:43:49.204000Z,2025-10-05T11:43:49.353568Z,163.0,C4H367G4,2609,28,Female,Other,United States,United States,United States,Spanish,DATA_EXPIRED,Full-Time
68e259485de14a59e24146a8,5efd580f4946481a427257d2,APPROVED,Not Applicable,2025-10-05T11:41:11.962000Z,2025-10-05T11:42:06.423000Z,2025-10-05T11:42:07.350000Z,2025-10-05T11:42:11.203941Z,55.0,C4H367G4,2962,25,Female,White,United States,United States,United States,English,No,Other
68e2594fbe51931464af88bd,660b42d7411787277cf4a709,APPROVED,Not Applicable,2025-10-05T11:41:08.563000Z,2025-10-05T11:41:44.948000Z,2025-10-05T11:41:45.884000Z,2025-10-05T11:41:46.930231Z,37.0,C4H367G4,2405,23,Male,White,United States,United States,United States,English,No,Due to start a new job within the next month
68e25953903d09f664a7fdce,60bc8860d04f4ac80d319a5c,APPROVED,Not Applicable,2025-10-05T11:41:24.104000Z,2025-10-05T11:43:10.404000Z,2025-10-05T11:43:16.298000Z,2025-10-05T11:43:11.130589Z,107.0,C4H367G4,8567,75,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25973de7bc0c33d745aca,677afa08285c5f1c6eb4ccc6,APPROVED,Not Applicable,2025-10-05T11:41:44.858000Z,2025-10-05T11:43:38.610000Z,2025-10-05T11:43:42.611000Z,2025-10-05T11:43:39.639583Z,114.0,C4H367G4,524,34,Male,White,United States,United States,United States,English,No,Full-Time
68e2597a860dbf635fe90808,671fa09e15ebe028cdf11d91,APPROVED,Not Applicable,2025-10-05T11:41:46.687000Z,2025-10-05T11:45:16.995000Z,2025-10-05T11:45:18.053000Z,2025-10-05T11:45:22.327077Z,211.0,C4H367G4,1227,23,Male,Black,United States,United States,United States,English,Yes,Full-Time
68e2599bab636269bbe9d55d,62740f4f578f0114e649016d,APPROVED,Not Applicable,2025-10-05T11:42:25.553000Z,2025-10-05T11:43:28.679000Z,2025-10-05T11:43:32.357000Z,2025-10-05T11:43:33.235878Z,64.0,C4H367G4,2315,34,Female,White,United States,United States,United States,English,No,Full-Time
68e259a733e4161059f7c374,67d1add5fc776f548410bb08,APPROVED,Not Applicable,2025-10-05T11:42:36.838000Z,2025-10-05T11:45:52.430000Z,2025-10-05T11:46:08.445000Z,2025-10-05T11:45:54.057373Z,196.0,C4H367G4,1817,59,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e259bc8afe0802074741da,5edfb0770fb0722aa3839b6d,APPROVED,Not Applicable,2025-10-05T11:43:02.162000Z,2025-10-05T11:44:21.075000Z,2025-10-05T11:44:21.964000Z,2025-10-05T11:44:22.112760Z,79.0,C4H367G4,5691,30,Female,White,United States,United States,United States,English,No,Full-Time
68e259be4d90effc09ac33df,6782acd64f7b379df99002a5,APPROVED,Not Applicable,2025-10-05T11:42:57.820000Z,2025-10-05T11:44:36.122000Z,2025-10-05T11:44:37.191000Z,2025-10-05T11:44:37.245428Z,99.0,C4H367G4,764,67,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e259da2a5a1fc85a76bd17,5c3c7913b4f22c0001a0809c,APPROVED,Not Applicable,2025-10-05T11:43:27.505000Z,2025-10-05T11:44:48.254000Z,2025-10-05T11:44:50.919000Z,2025-10-05T11:44:53.124547Z,81.0,C4H367G4,11223,72,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e259df60c621fb637a58d8,67d5eb0b8ec16cc847b4593a,APPROVED,Not Applicable,2025-10-05T11:44:13.832000Z,2025-10-05T11:46:43.098000Z,2025-10-05T11:46:43.974000Z,2025-10-05T11:46:45.019508Z,150.0,C4H367G4,2030,34,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68e259eb111b3c5dc3957130,6151f8d17451289b4a59a6a8,APPROVED,Not Applicable,2025-10-05T11:43:45.357000Z,2025-10-05T11:46:00.145000Z,2025-10-05T11:46:03.530000Z,2025-10-05T11:46:02.643622Z,135.0,C4H367G4,5276,84,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e259f742fed8dc2e7595b0,5e3dd36d19be0d040a17f13f,APPROVED,Not Applicable,2025-10-05T11:43:56.270000Z,2025-10-05T11:45:12.635000Z,2025-10-05T11:45:16.310000Z,2025-10-05T11:45:21.480378Z,77.0,C4H367G4,10215,61,Male,White,United States,United States,United States,English,No,Full-Time
68e259fbab6e499b61b68522,666253e8c992de971c27b622,APPROVED,Not Applicable,2025-10-05T11:44:01.681000Z,2025-10-05T11:45:51.730000Z,2025-10-05T11:45:54.172000Z,2025-10-05T11:45:53.477333Z,111.0,C4H367G4,1356,56,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
68e25a0aa85e075adcde9bea,66bf66ddeb466531b167c449,APPROVED,Not Applicable,2025-10-05T11:44:15.858000Z,2025-10-05T11:45:13.281000Z,2025-10-05T11:45:19.276000Z,2025-10-05T11:45:17.239620Z,58.0,C4H367G4,1794,42,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
68e25a1382e48f497305ef49,66240955715b3b45903381ed,APPROVED,Not Applicable,2025-10-05T11:44:23.655000Z,2025-10-05T11:46:01.482000Z,2025-10-05T11:46:07.357000Z,2025-10-05T11:46:03.195035Z,98.0,C4H367G4,2816,39,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
68e25a1b903d09f664a7fdd1,5bdcd88176d6d50001bc3849,APPROVED,Not Applicable,2025-10-05T11:44:33.497000Z,2025-10-05T11:45:55.995000Z,2025-10-05T11:45:59.286000Z,2025-10-05T11:45:56.711171Z,83.0,C4H367G4,7111,60,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25a1c50691b042dccdc65,66338ea47f6b47399eb188ca,APPROVED,Not Applicable,2025-10-05T11:44:33.473000Z,2025-10-05T11:45:28.053000Z,2025-10-05T11:45:31.072000Z,2025-10-05T11:45:29.007344Z,55.0,C4H367G4,1121,37,Female,White,United States,United States,United States,English,No,Part-Time
68e25a439852dbc6c88959eb,665629d7ec779e8fa23d7eac,APPROVED,Not Applicable,2025-10-05T11:47:09.100000Z,2025-10-05T11:49:00.921000Z,2025-10-05T11:49:04.442000Z,2025-10-05T11:49:06.486360Z,112.0,C4H367G4,3340,53,Female,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking)
68e25a4c401cfe5b9782b23f,6844a1b95271dfc560af4709,APPROVED,Not Applicable,2025-10-05T11:45:22.651000Z,2025-10-05T11:47:10.931000Z,2025-10-05T11:47:11.942000Z,2025-10-05T11:47:13.066597Z,109.0,C4H367G4,847,25,Female,Black,United States,United States,United States,English,Yes,Part-Time
68e25a5b572572d4716efbfd,5e2d96d3bc554937d1b3917a,APPROVED,Not Applicable,2025-10-05T11:45:35.522000Z,2025-10-05T11:48:36.103000Z,2025-10-05T11:48:38.183000Z,2025-10-05T11:48:38.304715Z,181.0,C4H367G4,7093,68,Male,White,United States,United States,DATA_EXPIRED,English,DATA_EXPIRED,DATA_EXPIRED
68e25a6f1f463bc59e1ae0f7,66bdf79c29a4dd71ff4de0d0,APPROVED,Not Applicable,2025-10-05T11:45:55.897000Z,2025-10-05T11:47:02.254000Z,2025-10-05T11:47:05.413000Z,2025-10-05T11:47:04.090996Z,67.0,C4H367G4,3644,30,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
68e25a8408133443de709405,64abee38a80dfb5e45212487,APPROVED,Not Applicable,2025-10-05T11:46:16.239000Z,2025-10-05T11:47:07.073000Z,2025-10-05T11:47:07.933000Z,2025-10-05T11:47:13.817015Z,51.0,C4H367G4,4259,46,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25a8c20543c3fbfa9a987,63da9470c3ccb842dd565745,APPROVED,Not Applicable,2025-10-05T11:46:25.048000Z,2025-10-05T11:47:14.423000Z,2025-10-05T11:47:15.377000Z,2025-10-05T11:47:27.049675Z,50.0,C4H367G4,7024,29,Male,White,United States,United States,United States,English,Yes,Full-Time
68e25a924b070c210fae1c2e,6776bf1a71392619a43359d3,APPROVED,Not Applicable,2025-10-05T11:46:32.442000Z,2025-10-05T11:49:17.721000Z,2025-10-05T11:49:20.076000Z,2025-10-05T11:49:19.108001Z,166.0,C4H367G4,588,37,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
68e25a9bc2afa238cc5679c6,67ca15fa5ac00bea9d6fa762,APPROVED,Not Applicable,2025-10-05T11:46:41.926000Z,2025-10-05T11:48:28.514000Z,2025-10-05T11:48:29.428000Z,2025-10-05T11:48:29.744635Z,107.0,C4H367G4,511,33,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25aa08e1a084da7b71d28,60c056b358621c438c04df78,APPROVED,Not Applicable,2025-10-05T11:46:44.108000Z,2025-10-05T11:48:31.839000Z,2025-10-05T11:48:32.746000Z,2025-10-05T11:48:33.563327Z,108.0,C4H367G4,4941,33,Male,White,United States,United States,United States,English,No,Full-Time
68e25aa2784612c4cdea3429,5c65739723f6300001380c2c,APPROVED,Not Applicable,2025-10-05T11:47:02.158000Z,2025-10-05T11:51:16.478000Z,2025-10-05T11:51:18.817000Z,2025-10-05T11:51:24.046888Z,255.0,C4H367G4,4585,42,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25aae476533b57149fb71,641081a1261eb10752b72497,APPROVED,Not Applicable,2025-10-05T11:46:59.452000Z,2025-10-05T11:48:12.002000Z,2025-10-05T11:48:15.155000Z,2025-10-05T11:48:19.578113Z,73.0,C4H367G4,6874,60,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25accc4d66b7ba7a572c5,646a74a7aadc8d532a2f34dd,APPROVED,Not Applicable,2025-10-05T11:47:30.812000Z,2025-10-05T11:48:45.105000Z,2025-10-05T11:48:47.888000Z,2025-10-05T11:48:46.972291Z,75.0,C4H367G4,3635,51,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25ad731d14ad6be4f49ea,5fa3dc44bc91850202c76749,APPROVED,Not Applicable,2025-10-05T11:47:39.847000Z,2025-10-05T11:51:03.074000Z,2025-10-05T11:51:08.994000Z,2025-10-05T11:51:04.783507Z,204.0,C4H367G4,1185,62,Male,White,United States,United States,United States,English,No,Full-Time
68e25ae01536ada6593b1a7d,5d7a99eba61a4f0001cd2a9a,APPROVED,Not Applicable,2025-10-05T11:47:51.124000Z,2025-10-05T11:48:55.174000Z,2025-10-05T11:48:56.149000Z,2025-10-05T11:49:05.386727Z,65.0,C4H367G4,1240,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25ae1e6d8885a47d4547d,678af0a3161e3e871bbade54,APPROVED,Not Applicable,2025-10-05T11:48:02.942000Z,2025-10-05T11:53:44.596000Z,2025-10-05T11:53:47.285000Z,2025-10-05T11:53:45.216347Z,342.0,C4H367G4,4216,24,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25ae2a1a94a6268d059cb,65fa95fafeda35caf378b6f9,APPROVED,Not Applicable,2025-10-05T11:47:56.416000Z,2025-10-05T11:49:04.821000Z,2025-10-05T11:49:05.770000Z,2025-10-05T11:49:07.094954Z,69.0,C4H367G4,2906,23,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
68e25aea9f5e2ee0554f712e,6669d09c9bb32ad71d4a9d4d,APPROVED,Not Applicable,2025-10-05T11:48:00.867000Z,2025-10-05T11:49:20.589000Z,2025-10-05T11:49:21.446000Z,2025-10-05T11:49:27.178515Z,80.0,C4H367G4,3604,45,Male,White,United States,United States,United States,English,No,Full-Time
68e25b128e1a084da7b71d2e,5f8275c36d72281a1c8a2927,APPROVED,Not Applicable,2025-10-05T11:48:38.752000Z,2025-10-05T11:49:20.658000Z,2025-10-05T11:49:26.517000Z,2025-10-05T11:49:22.271529Z,42.0,C4H367G4,6741,47,Female,White,United States,United States,United States,English,No,Full-Time
68e25b1ba4812cc7d62a5e11,681147d617bd20de1eb18284,APPROVED,Not Applicable,2025-10-05T11:48:48.252000Z,2025-10-05T11:50:42.803000Z,2025-10-05T11:50:46.907000Z,2025-10-05T11:50:44.191545Z,115.0,C4H367G4,844,54,Male,Mixed,Portugal,United States,United States,English,No,Other
68e25b2e2fd4a1161d00a358,6637b21240220c2517fffa1a,APPROVED,Not Applicable,2025-10-05T11:49:19.273000Z,2025-10-05T11:50:38.610000Z,2025-10-05T11:50:40.662000Z,2025-10-05T11:50:46.021764Z,80.0,C4H367G4,6217,62,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
